SALE YR,SALE NO,SALE DATE,SALE ITEM NO,SALE TYPE,SALE PRICE,DESCRIPTION LINE 1,DESCRIPTION LINE 2
2010,003,09/15/2010,010,Auction,70.00,LOT - CONSISTING OF 3 CAMERAS; CASSETTE RECORDER,1985 CASSETTE RECORDER PANASONIC     
2010,003,09/15/2010,011,Auction,70.00,LOT OF ELECTRICAL ITEMS,"NA ELEC PANEL BOXES/MOTORS    16 BOXES, 13 MOTORS, 3 TRANSFORMERS   "
2010,003,09/15/2010,012,Auction,45.00,"LOT OF 5   ELECTRIC MOTORS, USED   ","LOT OF 5   ELECTRIC MOTORS, USED    1-Marathon 10HP; 3-Franklin 3/4HP; 1-Reliance 5HP   "
2010,003,09/15/2010,013,Auction,0.00,"LOT OF 5   MOTORS, GENERATOR   AC - 3 PHASE","LOT OF 5   MOTORS, GENERATOR   AC - 3 PHASE    "
2010,003,09/15/2010,014,Auction,50.00,LOT - CONSISTING OF 4 GAL HUMIDIFIER; 2 TOOLS,"MOUNTZ INC TORQUE WRENCH, 1"" SQ DR 300-1500'LBS  02-121    "
2010,003,09/15/2010,014,Auction,50.00,LOT - CONSISTING OF 4 GAL HUMIDIFIER; 2 TOOLS,LOT - CONSISTING OF 2 LADDERS; 4 GAL HUMIDIFIER; 2 TOOLS     
2010,003,09/15/2010,014,Auction,50.00,LOT - CONSISTING OF 4 GAL HUMIDIFIER; 2 TOOLS,"MOUNTZ INC SPANNER, EXTENSION 1-5/8""   23-02 1    "
2010,003,09/15/2010,015,Auction,155.00,2000 BLAST CABINET BENCH TOP ABRASIVE,2000 BLAST CABINET BENCH TOP ABRASIVE     
2010,003,09/15/2010,016,Auction,250.00,1995 ALTERNATOR/STARTER TEST STAND,1995 ALTERNATOR/STARTER TEST STAND     
2010,003,09/15/2010,017,Auction,675.00,1976 HONING MACHINE,1976 HONING MACH     
2010,003,09/15/2010,018,Auction,425.00,TIRE CHANGER; SAFETY TIRE CAGE,TIRE CHANGER; SAFETY TIRE CAGE     
2010,003,09/15/2010,018,Auction,425.00,TIRE CHANGER; SAFETY TIRE CAGE,1979 TIRE CHANGER     
2010,003,09/15/2010,019,Auction,90.00,1995 SNAP-ON REFRIGERANT MANAGEMENT CENTER,1995 SNAP-ON REFRIGERANT MANAGEMENT CENTER  Mdl:  ETC4000   R134   
2010,003,09/15/2010,020,Auction,210.00,"04 STIHL TS400 14"" CUT OFF SAW","04 STIHL TS400 14"" CUT OFF SAW vin:161281201    1 cyl  L SAW/CART RUN OVER BY A TRUCK   hours: approx."
2010,003,09/15/2010,021,Auction,225.00,1984 DYNAPAC CM13 TAMPER,84 DYNAPAC CM13 TAMPER vin:52627567    1 cyl  L IN WORKING ORDER   hours: approx.
2010,003,09/15/2010,022,Auction,750.00,2000 CHRYSLER GRAND VOYAGER MINIVAN,"2000 CHRYSLER GRAND VOYAGER MINIVAN vin:2C4GJ24R7YR833179  dark blue ABS PB AC CRUISE PS AM/FM AT OD 6 cyl  3.3L NO BRAKES,NOT ROAD WORTHY   mileage: approx. 125417"
2010,003,09/15/2010,023,Auction,525.00,2000 CHRYSLER GRAND VOYAGER MINIVAN,2000 CHRYSLER GRAND VOYAGER MINIVAN vin:2C4GJ24R3YR833177  blue ABS PB AC PS AM/FM AT OD 6 cyl  3.3L BACK SEATS MISSING   mileage: approx. 104433
2010,003,09/15/2010,024,Auction,4000.00,2008 FORD CROWN VICTORIA 4 DR SEDAN,"2008 FORD CROWN VICTORIA 4 DR SEDAN vin:2FAHP71V28X104915  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE AM/FM CD AT OD 8 cyl  4.6L SPARK PLU HOLE IN ENGINE HEAD STRIPED,SKIPS BAD. MISSING PLUG Non Op  mileage: approx. 95634"
2010,003,09/15/2010,025,Auction,5400.00,2008 FORD CROWN VICTORIA 4 DR SEDAN,2008 FORD CROWN VICTORIA 4 DR SEDAN vin:2FAHP71V68X104917  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE AM/FM CD AT OD 8 cyl  4.6L    mileage: approx. 99895
2010,003,09/15/2010,026,Auction,5500.00,2008 FORD CROWN VICTORIA 4 DR SEDAN,2008 FORD CROWN VICTORIA 4 DR SEDAN vin:2FAHP71V38X104938  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE SPOTLT AM/FM CD AT OD 8 cyl  4.6L    mileage: approx. 104489
2010,003,09/15/2010,027,Auction,4950.00,2008 FORD CROWN VICTORIA 4 DR SEDAN,"2008 FORD CROWN VICTORIA 4 DR SEDAN vin:2FAHP71V58X104908  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE AM/FM CD AT OD 8 cyl  4.6L AIR BAG LIGHT STAYS ON, HEATER FAN GOING BAD   mileage: approx. 107978"
2010,003,09/15/2010,028,Auction,3900.00,2007 FORD CROWN VICTORIA 4 DR SEDAN,2007 FORD CROWN VICTORIA 4 DR SEDAN vin:2FAHP71W97X106345  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE AM/FM CD AT OD 8 cyl  4.6L MISSING MIRROR COVERS   mileage: approx. 101822
2010,003,09/15/2010,029,Auction,2100.00,2006 FORD CROWN VICTORIA 4 DR SEDAN,2006 FORD CROWN VICTORIA 4 DR SEDAN vin:2FAHP71WX6X145251   PB AC PS AT OD AM/FM SPD TRANS 4  cyl  4.6L    mileage: approx. 105098
2010,003,09/15/2010,030,Auction,2000.00,2003 FORD CROWN VICTORIA 4 DR SEDAN,2003 FORD CROWN VICTORIA 4 DR SEDAN vin:2FAHP71WX3X193649  sp blue PB AC PS AT OD AM/FM SPD TRANS 4  cyl  4.6L    mileage: approx. 64874
2010,003,09/15/2010,031,Auction,950.00,2000 FORD TAURUS STATION WAGON,2000 FORD TAURUS STATION WAGON vin:1FAFP5827YG186489  lt blue ABS PB AC CRUISE PS SPARE AM/FM AT OD 6 cyl  3.0L    mileage: approx. 122140
2010,003,09/15/2010,032,Auction,650.00,1999 FORD TAURUS SE 4D SEDAN,"1999 FORD TAURUS SE 4D SEDAN vin:1FAFP52U0XA217870  lt blue ABS PB AC SPARE AM/FM AT OD 6 cyl  3.0L QUARTER PANEL ROT, UNDER BODY CORROSION   mileage: approx. 115707"
2010,003,09/15/2010,033,Auction,800.00,1999 FORD TAURUS SE 4D SEDAN,1999 FORD TAURUS SE 4D SEDAN vin:1FAFP52U5XA221039  gray ABS PB AC PS AM/FM AT OD 6 cyl  3.0L    mileage: approx. 118513
2010,003,09/15/2010,034,Auction,8000.00,2007 CHEVY TAHOE 4X2 SUV FFV,2007 CHEVY TAHOE 4X2 SUV FFV vin:1GNEC03007R406978  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE SPOTLT AM/FM CD AT OD 8 cyl  5.3L ABS LT STAYS ON   mileage: approx. 131168
2010,003,09/15/2010,035,Auction,5200.00,2007 CHEVY TAHOE 4X2 SUV FFV,2007 CHEVY TAHOE 4X2 SUV FFV vin:1GNEC03077R405228  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE AM/FM CD AT OD 8 cyl  5.3L ENGINE SKIPS BAD   mileage: approx. 131782
2010,003,09/15/2010,036,Auction,3000.00,2006 CHEVY TAHOE 4X2 SUV FFV,2006 CHEVY CC15706 TAHOE 4X2 FFV vin:1GNEC13Z36R152511  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE AM/FM CD AT OD 8 cyl  5.3L ENGINE LIGHT STAYS ON   mileage: approx. 129939
2010,003,09/15/2010,037,Auction,3900.00,2006 CHEVY TAHOE 4X2 SUV FFV,"2006 CHEVY CC15706 TAHOE 4X2 FFV vin:1GNEC13Z46R152114  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE SPOTLT AM/FM CD AT OD 8 cyl  5.3L DRIVER SEAT BROKE, ABS LT GOES ON AND OFF   mileage: approx. 131057"
2010,003,09/15/2010,038,Auction,1750.00,2002 CHEVY BLAZER LS SUV 4X4,"2002 CHEVY CT10506 BLAZER LS 4X4 vin:1GNDT13W52K236088  sp blue ABS PB AC CRUISE PS PST/MR PWD/LK SPARE AM/FM AT OD 6 cyl  4.3L CHECK ENG LT, ANS LT BOTH ON PWR MRS NOT WORKING   mileage: approx. 149373"
2010,003,09/15/2010,039,Auction,900.00,2000 CHEVY 1-TON CARGO VAN,2000 CHEVY CG31405 1T CARGO VAN vin:1GCHG35R8Y1240698  yellow ABS PB AM/FM AT OD 8 cyl  5.7L    mileage: approx. 191758
2010,003,09/15/2010,061,Auction,525.00,"LOT OF 2 - 1990 EXMARK 32"" WB MOWERS","90 EXMARK 32-8B 32"" WB COM MWR vin:40690    1 cyl  L    hours: approx."
2010,003,09/15/2010,040,Auction,3850.00,2004 CHEVY 1/2 TON 4X2 EXTENDED CAB PICKUP,2004 CHEVY CC15753 4X2 EXTENDED CAB PICKUP vin:1GCEC19T24Z306165   PB AC PS AT OD AM/FM SPD TRANS 4  cyl  5.3L    mileage: approx. 163549
2010,003,09/15/2010,041,Auction,1000.00,2002 CHEVY 1/2 TON 4X2 EXTENDED CAB PICKUP,"2002 CHEVY CC15753 4X2 EXTENDED CAB PICKUP vin:1GCEC19V82Z308551  yeloow ABS PB AC PS AM/FM AT 8 cyl  4.8L DAMAGE TO HOOD, RT HEAD LT AND GRILL   mileage: approx. 175989"
2010,003,09/15/2010,066,Auction,1000.00,92 WEDGE V4665D1 CONCRETE SAW,92 WEDGE V4665D1 CONCRETE SAW vin:462074  yellow   cyl  L WHEEL MISSING   hours: approx.
2010,003,09/15/2010,042,Auction,800.00,2002 CHEVY 1/2 TON 4X2 EXTENDED CAB PICKUP,2002 CHEVY CC15753 4X2 EXTENDED CAB PICKUP vin:1GCEC19V52Z308572  yellow ABS PB AC PS AM/FM AT OD 8 cyl  5.3L BLOWN ENGINE Non Op  mileage: approx. 178034
2010,003,09/15/2010,043,Auction,3500.00,2000 CHEVY 4X2 1-TON CC PU,2000 CHEVY CC30943 4X2 1T CC PU vin:1GCGC33R5YF494852   PB PS AT OD AM/FM SPD TRANS 4  cyl  5.7L    mileage: approx. 145539
2010,003,09/15/2010,044,Auction,450.00,98 CHEVY 4X2 1-TON CC PU,98 CHEVY CC30943 4X2 1T CC PU vin:1GCGC33R6WF057262   PB PS AT AM/FM SPD TRANS 4  cyl  5.2L ENGINE KNOCK; RUSTED HOLES IN BED; HOLE IN DR SIDE FLOOR   mileage: approx. 131776
2010,003,09/15/2010,045,Auction,1800.00,1997 CHEVROLET 4X4 1-TON CC PU  W/  2004 MEYER C7.5' REV PLOW,1997 CHEVROLET 4X4 1-TON CC PU  W/  2004 MEYER C7.5' REV PLOW      
2010,003,09/15/2010,045,Auction,1800.00,1997 CHEVROLET 4X4 1-TON CC PU  W/  2004 MEYER C7.5' REV PLOW,97 CHEVY CK30943 4X4 1T CC PU   sell w/10-8-0072 plow vin:1GCHK33RXVF042463   PB PS AT OD AM/FM PLOW FRONT SPD TRANS 4  cyl  5.7L FRAME ROTTED;BAD FUEL TANK;ABS/ANTI-LOCK LT STAYS ON  SEE 10-8-72   mileage: approx. 103898
2010,003,09/15/2010,046,Auction,1550.00,2001 FORD F350 1-TON 4X2 CREW CAB PICKUP,"2001 FORD F350 1T 4X2 CREW CAB PICKUP vin:1FTSW30L01EC67212  yellow ABS PB AC PS AM/FM AT OD 8 cyl  5.4L NO REVERSE,TRANS. BAD, ENGINE SKIPS, RUST Non Op  mileage: approx. 202631"
2010,003,09/15/2010,047,Auction,1600.00,93 CHEVY 3.5 TON DUMP TRK,93 CHEVY CC7H042 3.5T DUMP TRK vin:1GBP7H1J5PJ103973   AB PS AT  SPD TRANS 5  cyl  403L WIRING PROBLEMS; BODY RUST/ROT; MIRROR MISSING   mileage: approx. 126918
2010,003,09/15/2010,048,Auction,3250.00,96 INTER 2574 7T 6X4 M11 DUMP,96 INTER 2574 7T 6X4 M11 DUMP vin:1HTGGAHT8TH274313   AB PS AT  PLOW FRONT SPD TRANS 5  cyl  260L HVY CAB RUST; TRANS CASE CORRODED-EPOXY PATCHED   mileage: approx. 171064
2010,003,09/15/2010,049,Auction,3700.00,96 INTER 2574 7T 6X4 DUMP TRUCK,96 INTER 2574 7T 6X4 M11 DUMP vin:1HTGGAHT5TH274320   AB PS AT  SPD TRANS 5  cyl  260L HVY RUST ALL AROUND; ENG RUNS ROUGH; PS PUMP LEAK; AT SHIFTS POOR   mileage: approx. 180282
2010,003,09/15/2010,050,Auction,2500.00,94 INTER 2574 7T 6X4 TANDEM DUMP,94 INTER 2574 7T 6X4 TAND DUMP vin:1HTGGAYR9RH569157  yellow AB PS AT  PLOW FRONT SPD TRANS 5  cyl  611L TACH/FUEL GAUGE/4-WAYS NONOP; MUFFLER MSG; HOLE IN FLOOR   mileage: approx. 134860
2010,003,09/15/2010,051,Auction,1600.00,93 INTER 2574 3.5T 4X2 DUMP TRUCK,93 INTER 2574 3.5T 4X2 DUMP vin:1HTGEAYR8PH517358   AB PS AT  PLOW FRONT SPD TRANS 5 6 cyl  260L ENG SMOKES; REAR MAIN OIL LEAK; STEERING BOX LEAK; CAB FLOOR RUST   mileage: approx. 186438
2010,003,09/15/2010,052,Auction,2800.00,91 INTER 4700 3.5T 4X2 DUMP TRUCK,91 INTER 4700 3.5T 4X2 DUMP vin:1HTSCNER2MH308608   AB PS AT  PLOW FRONT SPD TRANS 5  cyl  200L ENG SMOKES; HD GASKET &/OR VALVE COVER LEAK; DUMP/TAILGATE RUST   mileage: approx. 104829
2010,003,09/15/2010,053,Auction,1850.00,89 INTER 2574 3.5T 4X2 DUMP TRUCK,89 INTER 2574 3.5T 4X2 DUMP vin:1HTZMGBR3KH661092   AB PS  SPD TRANS 9  cyl  611L FRAME RAIL SPREADING; CLUTCH BAD; PLOW FRAME MISSING   mileage: approx. 91064
2010,003,09/15/2010,054,Auction,200.00,"TIRE, 1300 X 24,10 PLY NYLON",1 TIRE 1300 X 24 10 PLY NYLON LOAD RANGE E         TUBE TYPE GRADER LUG TYPE    
2010,003,09/15/2010,055,Auction,160.00,"LOT OF 4 TIRES, 250-15, 20-PLY",4 TIRES   250-15 20-PLY NON-HIGHWAY SERVICE     LUG TREAD (1992 KOMATSU FORKLIFT)    
2010,003,09/15/2010,056,Auction,300.00,"LOT OF 5 TIRES,P215/75R15, STEEL RADIAL",5 TIRES   P215/75R15 STEEL RADIAL LOAD RANGE B        TUBELESS WHITEWALL SNOW    
2010,003,09/15/2010,057,Auction,145.00,"LOT OF 2 TIRES, P245/50ZR16, RADIAL PLY","2 TIRES,  P245/50ZR16 RADIAL PLY (RIGHT)  Z-SPEED RATING TUBELESS    "
2010,003,09/15/2010,058,Auction,200.00,"LOT OF 4 TIRES, P245/50ZR16, RADIAL PLY","4 TIRES,  P245/50ZR16 RADIAL PLY (LEFT) Z-SPEED RATING TUBELESS    "
2010,003,09/15/2010,059,Auction,40.00,"LOT OF 2 - 1995 SNAPPER 21"" MOWERS","LOT OF 2 - 1995 SNAPPER CP21500 21"" MOWERS       "
2010,003,09/15/2010,059,Auction,40.00,"LOT OF 2 - 1995 SNAPPER 21"" MOWERS","95 SNAPPER CP21500 21"" MOWER vin:3553509     cyl  L    hours: approx."
2010,003,09/15/2010,060,Auction,10.00,"LOT OF 2 - 1997 GIANT 21"" MOWERS","LOT OF 2 - 1997 GIANT VAC M215 IC 21"" MOWERS 1 has bent crank shaft      "
2010,003,09/15/2010,060,Auction,10.00,"LOT OF 2 - 1997 GIANT 21"" MOWERS","97 GIANT VAC M215 IC 21"" MOWER vin:265749     cyl  L    hours: approx."
2010,004,11/17/2010,012,Auction,110.00,LOT OF 4 - 55 GAL DRUM STANDS,LOT OF 4 - 55 GAL DRUM STANDS      
2010,003,09/15/2010,061,Auction,525.00,"LOT OF 2 - 1990 EXMARK 32"" WB MOWERS","LOT OF 2 - 1990 EXMARK 32-8B 32"" WB MOWERS         "
2010,003,09/15/2010,062,Auction,625.00,"LOT OF 3 - 1996 GIANT 32"" COM MOWERS","96 GIANT M3209K 32"" COM MOWER vin:250788    1 cyl  L    hours: approx."
2010,003,09/15/2010,062,Auction,625.00,"LOT OF 3 - 1996 GIANT 32"" COM MOWERS","96 GIANT M3209K 32"" COM MOWER vin:250786    1 cyl  L    hours: approx."
2010,003,09/15/2010,062,Auction,625.00,"LOT OF 3 - 1996 GIANT 32"" COM MOWERS","LOT OF 3 - 1996 GIANT M3209K 32"" COM MOWERS       "
2010,003,09/15/2010,063,Auction,500.00,"32"" TORO MOWER; 32"" GIANT MOWER","98 GIANT VAC M3208B 32"" MOWER vin:269373    1 cyl  L    hours: approx."
2010,003,09/15/2010,063,Auction,500.00,"32"" TORO MOWER; 32"" GIANT MOWER","32"" TORO MOWER; 32"" GIANT MOWER (No. on this piece of equipment shows 91207 !)       "
2010,003,09/15/2010,064,Auction,350.00,FORK ATTACHMENT - 1998 SAMSUNG HD LOADER,FORK ATTACHMENT - 1998 SAMSUNG HD LOADER  FORKS NOT TURNED IN WITH LOADER-FILE# 09-3-0091 SALE 903 #60   
2010,003,09/15/2010,065,Auction,500.00,"88"" SNOW BUCKET   ","88"" SNOW BUCKET       "
2010,003,09/15/2010,067,Auction,800.00,95 TENNANT 528LP LANE SCRUBBER,95 TENNANT 528LP LANE SCRUBBER vin:52833357     cyl  L RUNS ON PROPANE   hours: approx. 85
2010,003,09/15/2010,068,Auction,650.00,01 WACKER RSS800A WB VIB ROLLR,01 WACKER RSS800A WB VIB ROLLR vin:5247646  yellow  1 cyl  L INC'S: SPARE SMALL ROLLER   hours: approx. 7
2010,003,09/15/2010,069,Auction,150.00,68 KOHLER 15CH11 50/20K GENERATOR,68 KOHLER 15CH11 50/20K GEN vin:292641  blue  4 cyl  L ENGINE RUNS OK; EXHAUST MSG; NO FUEL TANK; MOST SHEET METAL MSG   hours: approx. 0
2010,003,09/15/2010,070,Auction,350.00,79 WORTHINGTON 29CFM AIR COMPRESSOR,79 WORTHINGTON 29CFM AIR COMP vin:J014646     cyl  L EXHAUST/CONTROL PANELS REMOVED;  UNIT RUNS OK   hours: approx. 191
2010,003,09/15/2010,071,Auction,1450.00,89 ING/RAND P250WD AIR COMPRSSOR,89 ING/RAND P250WD AIR COMPRSS vin:178226U89365  yellow   cyl  L    hours: approx. 3528
2010,003,09/15/2010,072,Auction,1800.00,78 ALLIS CHALM ACP80 FORKLIFT,78 ALLIS CHALM ACP80 FORKLIFT vin:111505     cyl  L NEEDS ALOT OF WORK     HAS TRANS REGISTRATION   hours: approx. 305
2010,003,09/15/2010,073,Auction,1000.00,93 CRAFCO EZ POUR 200D TAR KETTLE,93 CRAFCO EZ POUR 200D TAR KET vin:1C9ED1227P141802    3 cyl  L BURNER BOX BAD     HAS STATEMENT OF ORIGIN   hours: approx. 2237
2010,003,09/15/2010,074,Auction,300.00,92 EAS 2690 IMPACT ATTENUATOR,92 EAS 2690 IMPACT ATTENUATOR vin:MD196  yellow   cyl  L DENTED; NO MOUNTING BRACKETS   hours: approx.
2010,003,09/15/2010,075,Auction,200.00,92 EAS 2690 IMPACT ATTENUATOR,92 EAS 2690 IMPACT ATTENUATOR vin:MD192     cyl  L DENTED; NO MOUNTING BRACKETS   hours: approx.
2010,003,09/15/2010,076,Auction,100.00,93 EAS 2690 IMPACT ATTENUATOR,93 EAS 2690 IMPACT ATTENUATOR vin:MD560  yellow   cyl  L DENTED; NO MOUNTING BRACKETS; JACKS BROKEN; PUSH BUTTON CONTR MSG   hours: approx.
2010,003,09/15/2010,077,Auction,100.00,94 HARDER STD95 SLIDE IN SPREADER,94 HARDER STD95 SLIDE IN SPRDR vin:3934  red   cyl  L GEAR BOX HYD DRIVE MOTOR BROKEN OFF   hours: approx.
2010,003,09/15/2010,078,Auction,400.00,94 VIKING 120HSE9 RH ONE WAY SNOW PLOW,"94 VIKING 120HSE9 RH ONE WAY vin:P78793     cyl  L SHOE MSG; SOME FACE ROT; 1 SPRING MSG, OTHER BROKE; OVERALL RUST   hours: approx."
2010,003,09/15/2010,079,Auction,175.00,91 VIKING 144WHD 12' RH WING SNOW PLOW,91 VIKING 144WHD 12' RH WING vin:W45790     cyl  L    hours: approx.
2010,003,09/15/2010,080,Auction,225.00,93 VIKING 144WHD 12' RH WING SNOW PLOW,93 VIKING 144WHD 12' RH WING vin:W46193     cyl  L    hours: approx.
2010,003,09/15/2010,081,Auction,125.00,94 VIKING 0144WHD RH WING SNOW PLOW,94 VIKING 0144WHD RH WING vin:W28194     cyl  L BENT; RUSTED; MISSING BRACES   hours: approx.
2010,003,09/15/2010,082,Auction,125.00,00 VIKING 144WHD 12' RH WING SNOW PLOW,00 VIKING 144WHD 12' RH WING vin:W113400     cyl  L MINOR DAMAGE TO END TIP   hours: approx.
2010,003,09/15/2010,083,Auction,50.00,91 VIKING 144WHD 12' LH WINGSNOW PLOW,91 VIKING 144WHD 12' LH WING vin:W51090     cyl  L    hours: approx.
2010,003,09/15/2010,084,Auction,150.00,91 VIKING 144WHD 12' LH WING SNOW PLOW,91 VIKING 144WHD 12' LH WING vin:W34191     cyl  L SPOTTY SURFACE RUST   hours: approx.
2010,003,09/15/2010,085,Auction,100.00,94 VIKING 144WHD 12' LH WING SNOW PLOW,94 VIKING 144WHD 12' LH WING vin:W30994     cyl  L    hours: approx.
2010,003,09/15/2010,086,Auction,200.00,96 VIKING 144WHD 12' LH WING SNOW PLOW,"96 VIKING 144WHD 12' LH WING vin:W139695     cyl  L END SPLIT, DAMAGED   hours: approx."
2010,003,09/15/2010,087,Auction,150.00,96 VIKING 144WHD 12' LH WING SNOW PLOW,96 VIKING 144WHD 12' LH WING vin:W140895     cyl  L    hours: approx.
2010,003,09/15/2010,088,Auction,200.00,96 VIKING 144WHD 12' LH WING SNOW PLOW,96 VIKING 144WHD 12' LH WING vin:W139495     cyl  L    hours: approx.
2010,003,09/15/2010,089,Auction,750.00,90 SCHMIDT 101-160 TANDEM AXLE TRAILER,90 SCHMIDT 101-160 TANDEM AXLE TRAILER vin:GL437  (Equip# 1493)  (sandblaster has been removed!)  HB dual axles; pintle hook w/surge brakes Inspection expired - left rear side marker light broken   hours: approx.
2010,003,09/15/2010,090,Auction,1550.00,89 INTERSTATE 40DT TILT TOP TRAILER,89 INTERSTATE 40DT TILT TOP TR vin:1JKTDV301KA600052  yellow   cyl  L HOLES IN FRAME RAILS; CROSS SUPPORTS ROTTED   certificate of title
2010,003,09/15/2010,091,Auction,550.00,95 TIGERLINE F37008 TRAILEVATOR TRAILER,95 TIGERLINE F37008 TRAILEVATR vin:1T9ME1211SM199287     cyl  L MAY NEED BRAKE WORK; TILT CYL RUSTED   certificate of title
2010,003,09/15/2010,092,Auction,0.00,84 BADGER H504-46 HYD EXCAVATOR,"84 BADGER H504-46 HYD EXCAVATR vin:189342  yellow  Inc's:  5 buckets,  3-cyl  353CID REMOTE BRAKES NONOP; HYD OIL IN AIR SYS; REAR ENG OVERHEATS   hours: approx. 6361"
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,ALLEN-BRADLEY SWITCH  part# 800T-QM12A Qty: 2   
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,ALLEN-BRADLEY SWITCH  part# 800T-J20A Qty: 5   
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES   (6)part# 800T-H17D1;(4) part# 800T-J17B; (3)part# 800T-J631-KE7B;(3)part# 800T-H17A;(3)part# 800T-FX012RA1;(3)part# 800T-FXTQ12AA1;(5)part# 800T-J20A;(2)part# 800T-QM12A  
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,ALLEN-BRADLEY SWITCH  part# 800T-H17A Qty: 3   
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,ALLEN-BRADLEY SWITCH  part# 800T-J17B Qty: 4   
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,ALLEN-BRADLEY SWITCH  part# 800T-J631-KE7B Qty: 3   
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,ALLEN-BRADLEY SWITCH  part# 800T-FX012RA1  Qty: 3   
2010,004,11/17/2010,001,Auction,25.00,LOT OF APPROX 29 - ALLEN-BRADLEY SWITCHES,ALLEN-BRADLEY SWITCH  part# 800T-FXTQ12AA1 Qty: 3   
2010,004,11/17/2010,002,Auction,5.00,LOT OF 4 - TRAFCON  TRAILER MOUNTED VARIABLE MESSAGE SIGN PARTS,VARIABLE MESSAGE SIGN BOARD PARTS QTY: 2   
2010,004,11/17/2010,002,Auction,5.00,LOT OF 4 - TRAFCON  TRAILER MOUNTED VARIABLE MESSAGE SIGN PARTS,LOT OF 4 - TRAFCON  TRAILER MOUNTED VARIABLE MESSAGE SIGN PARTS    
2010,004,11/17/2010,003,Auction,1.00,LOT OF 6 - TYMCO GUTTERBROOM DISC/CLAMP ASSEMBLIES,LOT OF 6 - TYMCO GUTTERBROOM DISC/CLAMP ASSEMBLIES    
2010,004,11/17/2010,004,Auction,430.00,LOT OF 2 - CHAIN CONVEYORS FOR TARRANT MATERIAL SPREADER,LOT OF 2 - CHAIN CONVEYORS FOR TARRANT MATERIAL SPREADER    
2010,004,11/17/2010,005,Auction,430.00,LOT OF 2 - CHAIN CONVEYORS FOR TARRANT MATERIAL SPREADER,LOT OF 2 - CHAIN CONVEYORS FOR TARRANT MATERIAL SPREADER    
2010,004,11/17/2010,006,Auction,40.00,BULLARD  AIRLINE RESPIRATOR   88 SERIES,BULLARD  AIRLINE RESPIRATOR   88 SERIES    
2010,004,11/17/2010,007,Auction,170.00,NAPA 700-3108 or OTC 3484  ,"NAPA 700-3108 or OTC 3484   ENHANCED MONITOR SCAN TOOL SET Mdl: OBD II  (FORD, CHRYSLER, GM)  "
2010,004,11/17/2010,008,Auction,50.00,1991 ALKOTA 240 STEAM CLEANER,1991 ALKOTA 240 STEAM CLEANER motor draws -trips circuit breaker; clogged water tubes; burner works intermittently    
2010,004,11/17/2010,009,Auction,240.00,1991 LITTLE WONDER 9005P AIR RAKE,1991 LITTLE WONDER 9005P AIR RAKE 1-cyl   5L  unused for a few years; runs/operates OK    hours: approx. 0
2010,004,11/17/2010,010,Auction,160.00,1980 ONAN 2.5EGHAA 2.5K PORTABLE GENERATOR,1980 ONAN 2.5EGHAA 2.5K PORTABLE GENERATOR 1-cyl   
2010,004,11/17/2010,011,Auction,150.00,1960 ONAN PRO 5000 5.0K PORTABLE GENERATOR,"1960 ONAN PRO 5000 5.0K PORTABLE GENERATOR  1 cyl    black engine runs ok; generator output is intemittent; fuel is gasoline, not diesel    hours: approx. 0"
2010,004,11/17/2010,012,Auction,110.00,LOT OF 4 - 55 GAL DRUM STANDS,"STAND, DRUM 55 GAL      "
2010,004,11/17/2010,012,Auction,110.00,LOT OF 4 - 55 GAL DRUM STANDS,"STAND,DRUM        "
2010,004,11/17/2010,012,Auction,110.00,LOT OF 4 - 55 GAL DRUM STANDS,"STAND, DRUM     "
2010,004,11/17/2010,013,Auction,1150.00,2003 FORD CROWN VICTORIA 4 DR SEDAN,2003 FORD CROWN VICTORIA 4 DR SEDAN vin: 2FAFP71WX3X105321  blue AC RADIO AT OD 8-cyl  4.6L damage to right front bumper/fender; hard steering; right turn signal & parking light missing     mileage: approx. 84190
